Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-02-25 06:30:00 PM +0000,Dumbbell Lateral Raise,8,4.8,0.0,0.0,0.0,0.0,true,,2.0
2025-02-25 06:30:00 PM +0000,Dumbbell Lateral Raise,15,8.0,0.0,0.0,0.0,0.0,false,,2.0
2025-02-25 06:30:00 PM +0000,Dumbbell Lateral Raise,16,10.5,0.0,0.0,0.0,0.0,false,,2.0
2025-02-25 06:30:00 PM +0000,Dumbbell Lateral Raise,16,13.0,0.0,0.0,0.0,0.0,false,,2.0
2025-02-27 06:30:00 PM +0000,Barbell Bench Press,8,30.0,0.0,0.0,0.0,0.0,true,Switched to PPL,1.0
2025-02-27 06:30:00 PM +0000,Barbell Bench Press,9,50.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-02-27 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-02-27 06:30:00 PM +0000,Barbell Bench Press,10,55.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-02-27 06:30:00 PM +0000,Dumbbell Incline Bench Press,8,12.0,0.0,0.0,0.0,0.0,true,,2.0
2025-02-27 06:30:00 PM +0000,Dumbbell Incline Bench Press,13,20.0,0.0,0.0,0.0,0.0,false,,2.0
2025-02-27 06:30:00 PM +0000,Dumbbell Incline Bench Press,13,22.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-02-27 06:30:00 PM +0000,Dumbbell Incline Bench Press,13,25.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-02-27 06:30:00 PM +0000,Cable Chest Fly,8,18.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-27 06:30:00 PM +0000,Cable Chest Fly,11,30.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-02-27 06:30:00 PM +0000,Cable Chest Fly,13,32.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-02-27 06:30:00 PM +0000,Dumbbell Lateral Raise,8,4.8,0.0,0.0,0.0,0.0,true,,2.0
2025-02-27 06:30:00 PM +0000,Dumbbell Lateral Raise,15,8.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-02-27 06:30:00 PM +0000,Dumbbell Lateral Raise,14,10.5,0.0,0.0,0.0,0.0,false,,2.0
2025-02-27 06:30:00 PM +0000,Dumbbell Lateral Raise,15,13.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-03-01 06:30:00 PM +0000,Barbell Bench Press,8,30.0,0.0,0.0,0.0,0.0,true,Switched to PPL,1.0
2025-03-01 06:30:00 PM +0000,Barbell Bench Press,9,50.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-01 06:30:00 PM +0000,Barbell Bench Press,11,52.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-01 06:30:00 PM +0000,Barbell Bench Press,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 PM +0000,Dumbbell Incline Bench Press,8,12.0,0.0,0.0,0.0,0.0,true,,2.0
2025-03-01 06:30:00 PM +0000,Dumbbell Incline Bench Press,11,20.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-01 06:30:00 PM +0000,Dumbbell Incline Bench Press,12,22.5,0.0,0.0,0.0,0.0,false,,2.0
2025-03-01 06:30:00 PM +0000,Cable Chest Fly,8,18.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-01 06:30:00 PM +0000,Cable Chest Fly,11,30.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 PM +0000,Cable Chest Fly,11,32.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 PM +0000,Cable Chest Fly,12,35.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-01 06:30:00 PM +0000,Dumbbell Lateral Raise,8,4.8,0.0,0.0,0.0,0.0,true,,2.0
2025-03-01 06:30:00 PM +0000,Dumbbell Lateral Raise,16,8.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-01 06:30:00 PM +0000,Dumbbell Lateral Raise,15,10.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-03-01 06:30:00 PM +0000,Dumbbell Lateral Raise,16,13.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-10 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-03-10 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-10 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-10 06:30:00 PM +0000,Barbell Bench Press,9,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-10 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-10 06:30:00 PM +0000,Bent Over Barbell Row,9,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-10 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-10 06:30:00 PM +0000,Bent Over Barbell Row,9,50.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-03-10 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-03-10 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-03-10 06:30:00 PM +0000,Dumbbell Shoulder Press,13,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-03-10 06:30:00 PM +0000,Dumbbell Shoulder Press,13,23.0,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-03-10 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-10 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-10 06:30:00 PM +0000,Dip,11,2.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-10 06:30:00 PM +0000,Dip,12,5.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-13 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-03-13 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 PM +0000,Barbell Bench Press,11,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-13 06:30:00 PM +0000,Bent Over Barbell Row,11,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 PM +0000,Bent Over Barbell Row,11,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-03-13 06:30:00 PM +0000,Dumbbell Shoulder Press,12,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-13 06:30:00 PM +0000,Dumbbell Shoulder Press,12,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-03-13 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-13 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-03-13 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-03-17 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-03-17 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-17 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 PM +0000,Barbell Bench Press,10,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-17 06:30:00 PM +0000,Bent Over Barbell Row,9,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-03-17 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-03-17 06:30:00 PM +0000,Dumbbell Shoulder Press,11,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-17 06:30:00 PM +0000,Dumbbell Shoulder Press,13,20.5,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-03-17 06:30:00 PM +0000,Dumbbell Shoulder Press,12,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-17 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-17 06:30:00 PM +0000,Dip,13,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 PM +0000,Dip,11,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-20 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-03-20 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-20 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-20 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-20 06:30:00 PM +0000,Bent Over Barbell Row,10,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-20 06:30:00 PM +0000,Bent Over Barbell Row,10,47.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-03-20 06:30:00 PM +0000,Bent Over Barbell Row,9,50.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-03-20 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-03-20 06:30:00 PM +0000,Dumbbell Shoulder Press,12,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-20 06:30:00 PM +0000,Dumbbell Shoulder Press,13,20.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-03-20 06:30:00 PM +0000,Dumbbell Shoulder Press,12,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-20 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-20 06:30:00 PM +0000,Dip,13,0.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-20 06:30:00 PM +0000,Dip,12,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-03-23 06:30:00 PM +0000,Barbell Bench Press,11,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 PM +0000,Barbell Bench Press,10,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-23 06:30:00 PM +0000,Bent Over Barbell Row,9,45.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-03-23 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-03-23 06:30:00 PM +0000,Dumbbell Shoulder Press,11,18.0,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-03-23 06:30:00 PM +0000,Dumbbell Shoulder Press,13,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-03-23 06:30:00 PM +0000,Dumbbell Shoulder Press,12,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-23 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-23 06:30:00 PM +0000,Dip,11,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 PM +0000,Dip,12,2.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-25 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-03-25 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 PM +0000,Barbell Bench Press,9,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-25 06:30:00 PM +0000,Bent Over Barbell Row,10,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-25 06:30:00 PM +0000,Bent Over Barbell Row,9,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-03-25 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-03-25 06:30:00 PM +0000,Dumbbell Shoulder Press,12,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-03-25 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-25 06:30:00 PM +0000,Dip,11,0.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-03-25 06:30:00 PM +0000,Dip,12,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-28 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-03-28 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-03-28 06:30:00 PM +0000,Barbell Bench Press,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-28 06:30:00 PM +0000,Barbell Bench Press,9,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-28 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-28 06:30:00 PM +0000,Bent Over Barbell Row,10,45.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-28 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-28 06:30:00 PM +0000,Bent Over Barbell Row,9,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-28 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-03-28 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-28 06:30:00 PM +0000,Dumbbell Shoulder Press,13,20.5,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-03-28 06:30:00 PM +0000,Dumbbell Shoulder Press,13,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-28 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-28 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-03-28 06:30:00 PM +0000,Dip,11,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-07 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-04-07 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-04-07 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-04-07 06:30:00 PM +0000,Barbell Bench Press,10,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-07 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-07 06:30:00 PM +0000,Bent Over Barbell Row,9,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-07 06:30:00 PM +0000,Bent Over Barbell Row,11,47.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-04-07 06:30:00 PM +0000,Bent Over Barbell Row,10,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-07 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-04-07 06:30:00 PM +0000,Dumbbell Shoulder Press,11,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-04-07 06:30:00 PM +0000,Dumbbell Shoulder Press,11,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-04-07 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-07 06:30:00 PM +0000,Dip,11,0.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-04-07 06:30:00 PM +0000,Dip,12,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-07 06:30:00 PM +0000,Dip,12,5.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-10 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-04-10 06:30:00 PM +0000,Barbell Bench Press,10,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-10 06:30:00 PM +0000,Barbell Bench Press,11,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-10 06:30:00 PM +0000,Barbell Bench Press,10,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-10 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-10 06:30:00 PM +0000,Bent Over Barbell Row,11,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-10 06:30:00 PM +0000,Bent Over Barbell Row,11,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-10 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-04-10 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-04-10 06:30:00 PM +0000,Dumbbell Shoulder Press,11,20.5,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-04-10 06:30:00 PM +0000,Dumbbell Shoulder Press,13,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-04-10 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-10 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-10 06:30:00 PM +0000,Dip,11,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-14 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-04-14 06:30:00 PM +0000,Barbell Bench Press,11,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-14 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-14 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-14 06:30:00 PM +0000,Bent Over Barbell Row,9,45.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-04-14 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-14 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-04-14 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,,2.0
2025-04-14 06:30:00 PM +0000,Dumbbell Shoulder Press,13,20.5,0.0,0.0,0.0,0.0,false,,2.0
2025-04-14 06:30:00 PM +0000,Dumbbell Shoulder Press,13,23.0,0.0,0.0,0.0,0.0,false,,2.0
2025-04-14 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-14 06:30:00 PM +0000,Dip,11,0.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-04-14 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-18 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-04-18 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-18 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-18 06:30:00 PM +0000,Barbell Bench Press,9,57.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-04-18 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-18 06:30:00 PM +0000,Bent Over Barbell Row,10,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-18 06:30:00 PM +0000,Bent Over Barbell Row,9,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-18 06:30:00 PM +0000,Bent Over Barbell Row,10,50.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-04-18 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-04-18 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-04-18 06:30:00 PM +0000,Dumbbell Shoulder Press,13,20.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-04-18 06:30:00 PM +0000,Dumbbell Shoulder Press,11,23.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-04-18 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-18 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-04-18 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-18 06:30:00 PM +0000,Dip,12,5.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-22 06:30:00 PM +0000,Barbell Bench Press,8,31.5,0.0,0.0,0.0,0.0,true,Back to basics?,1.0
2025-04-22 06:30:00 PM +0000,Barbell Bench Press,9,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-22 06:30:00 PM +0000,Barbell Bench Press,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-22 06:30:00 PM +0000,Barbell Bench Press,10,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-22 06:30:00 PM +0000,Bent Over Barbell Row,8,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-22 06:30:00 PM +0000,Bent Over Barbell Row,10,45.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-22 06:30:00 PM +0000,Bent Over Barbell Row,10,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-04-22 06:30:00 PM +0000,Bent Over Barbell Row,11,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-22 06:30:00 PM +0000,Dumbbell Shoulder Press,8,10.799999999999999,0.0,0.0,0.0,0.0,true,,2.0
2025-04-22 06:30:00 PM +0000,Dumbbell Shoulder Press,13,18.0,0.0,0.0,0.0,0.0,false,Should I do more sets?,2.0
2025-04-22 06:30:00 PM +0000,Dumbbell Shoulder Press,12,20.5,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-04-22 06:30:00 PM +0000,Dumbbell Shoulder Press,13,23.0,0.0,0.0,0.0,0.0,false,Is this enough?,2.0
2025-04-22 06:30:00 PM +0000,Dip,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-04-22 06:30:00 PM +0000,Dip,12,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-04-22 06:30:00 PM +0000,Dip,13,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-05-03 06:30:00 PM +0000,Barbell Back Squat,8,42.0,0.0,0.0,0.0,0.0,true,Trying full body 3x,1.0
2025-05-03 06:30:00 PM +0000,Barbell Back Squat,7,70.0,0.0,0.0,0.0,0.0,false,,1.0
2025-05-03 06:30:00 PM +0000,Barbell Back Squat,7,72.5,0.0,0.0,0.0,0.0,false,Should I do more sets?,1.0
2025-05-03 06:30:00 PM +0000,Barbell Bench Press,8,33.0,0.0,0.0,0.0,0.0,true,,1.0
2025-05-03 06:30:00 PM +0000,Barbell Bench Press,9,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-05-03 06:30:00 PM +0000,Barbell Bench Press,8,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-05-03 06:30:00 PM +0000,Barbell Deadlift,8,54.0,0.0,0.0,0.0,0.0,true,,1.0
2025-05-03 06:30:00 PM +0000,Barbell Deadlift,6,90.0,0.0,0.0,0.0,0.0,false,,1.0
2025-05-03 06:30:00 PM +0000,Barbell Deadlift,4,92.5,0.0,0.0,0.0,0.0,false,,1.0
2025-05-03 06:30:00 PM +0000,Pull Up,8,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-05-03 06:30:00 PM +0000,Pull Up,9,0.0,0.0,0.0,0.0,0.0,false,,1.0
2025-05-03 06:30:00 PM +0000,Pull Up,9,2.5,0.0,0.0,0.0,0.0,false,,1.0
2025-05-06 06:30:00 PM +0000,Barbell Back Squat,8,42.0,0.0,0.0,0.0,0.0,true,Trying full body 3x,1.0
2025-05-06 06:30:00 PM +0000,Barbell Back Squat,9,70.0,0.0,0.0,0.0,0.0,false,,1.0
2025-05-06 06:30:00 PM +0000,Barbell Back Squat,9,72.5,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-05-06 06:30:00 PM +0000,Barbell Back Squat,9,75.0,0.0,0.0,0.0,0.0,false,Is this enough?,1.0
2025-05-06 06:30:00 PM +0000,Barbell Bench Press,8,33.0,0.0,0.0,0.0,0.0,true,,1.0
2025-05-06 06:30:00 PM +0000,Barbell Bench Press,7,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-05-06 06:30:00 PM +0000,Barbell Bench Press,8,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-05-06 06:30:00 PM +0000,Barbell Deadlift,8,54.0,0.0,0.0,0.0,0.0,true,,1.0
2025-05-06 06:30:00 PM +0000,Barbell Deadlift,5,90.0,0.0,0.0,0.0,0.0,false,,1.0
