Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-02-15 06:30:00 AM +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-15 06:30:00 AM +0000,Pull Up,8,7.5,0.0,0.0,0.0,0.0,false,,1.0
2025-02-15 06:30:00 AM +0000,Pull Up,8,7.5,0.0,0.0,0.0,0.0,false,,1.0
2025-02-15 06:30:00 AM +0000,Leg Curl,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-15 06:30:00 AM +0000,Leg Curl,12,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-02-15 06:30:00 AM +0000,Leg Curl,12,47.5,0.0,0.0,0.0,0.0,false,,1.0
2025-02-15 06:30:00 AM +0000,Barbell Curl,10,10.799999999999999,0.0,0.0,0.0,0.0,true,,1.0
2025-02-15 06:30:00 AM +0000,Barbell Curl,10,25.5,0.0,0.0,0.0,0.0,false,,1.0
2025-02-15 06:30:00 AM +0000,Barbell Curl,10,25.5,0.0,0.0,0.0,0.0,false,,1.0
2025-02-17 06:30:00 AM +0000,Barbell Back Squat,10,39.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-17 06:30:00 AM +0000,Barbell Back Squat,8,73.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-17 06:30:00 AM +0000,Barbell Back Squat,8,73.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-17 06:30:00 AM +0000,Romanian Deadlift,10,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-17 06:30:00 AM +0000,Romanian Deadlift,10,53.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-17 06:30:00 AM +0000,Romanian Deadlift,10,53.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-17 06:30:00 AM +0000,Leg Press,10,78.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-17 06:30:00 AM +0000,Leg Press,12,138.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-17 06:30:00 AM +0000,Leg Press,12,138.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-17 06:30:00 AM +0000,Standing Calf Raise,10,42.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-17 06:30:00 AM +0000,Standing Calf Raise,15,78.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-17 06:30:00 AM +0000,Standing Calf Raise,15,78.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-19 06:30:00 AM +0000,Barbell Deadlift,10,51.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-19 06:30:00 AM +0000,Barbell Deadlift,8,93.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-19 06:30:00 AM +0000,Barbell Deadlift,8,93.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-19 06:30:00 AM +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-19 06:30:00 AM +0000,Pull Up,8,8.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-19 06:30:00 AM +0000,Pull Up,8,8.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-19 06:30:00 AM +0000,Leg Curl,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-19 06:30:00 AM +0000,Leg Curl,12,48.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-19 06:30:00 AM +0000,Leg Curl,12,48.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-19 06:30:00 AM +0000,Barbell Curl,10,10.799999999999999,0.0,0.0,0.0,0.0,true,,1.0
2025-02-19 06:30:00 AM +0000,Barbell Curl,10,26.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-19 06:30:00 AM +0000,Barbell Curl,10,26.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-21 06:30:00 AM +0000,Barbell Bench Press,10,30.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-21 06:30:00 AM +0000,Barbell Bench Press,10,58.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-21 06:30:00 AM +0000,Barbell Bench Press,10,58.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-21 06:30:00 AM +0000,Bent Over Barbell Row,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-21 06:30:00 AM +0000,Bent Over Barbell Row,10,48.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-21 06:30:00 AM +0000,Bent Over Barbell Row,10,48.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-21 06:30:00 AM +0000,Dumbbell Shoulder Press,10,9.6,0.0,0.0,0.0,0.0,true,,2.0
2025-02-21 06:30:00 AM +0000,Dumbbell Shoulder Press,12,24.75,0.0,0.0,0.0,0.0,false,,2.0
2025-02-21 06:30:00 AM +0000,Dumbbell Shoulder Press,12,24.75,0.0,0.0,0.0,0.0,false,,2.0
2025-02-21 06:30:00 AM +0000,Dip,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-21 06:30:00 AM +0000,Dip,12,8.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-21 06:30:00 AM +0000,Dip,12,8.75,0.0,0.0,0.0,0.0,false,,1.0
2025-02-23 06:30:00 AM +0000,Barbell Bench Press,10,30.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-23 06:30:00 AM +0000,Barbell Bench Press,10,60.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-23 06:30:00 AM +0000,Barbell Bench Press,10,60.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-23 06:30:00 AM +0000,Bent Over Barbell Row,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-23 06:30:00 AM +0000,Bent Over Barbell Row,10,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-23 06:30:00 AM +0000,Bent Over Barbell Row,10,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-23 06:30:00 AM +0000,Dumbbell Shoulder Press,10,9.6,0.0,0.0,0.0,0.0,true,,2.0
2025-02-23 06:30:00 AM +0000,Dumbbell Shoulder Press,12,26.0,0.0,0.0,0.0,0.0,false,,2.0
2025-02-23 06:30:00 AM +0000,Dumbbell Shoulder Press,12,26.0,0.0,0.0,0.0,0.0,false,,2.0
2025-02-23 06:30:00 AM +0000,Dip,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-23 06:30:00 AM +0000,Dip,12,10.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-23 06:30:00 AM +0000,Dip,12,10.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-25 06:30:00 AM +0000,Barbell Back Squat,10,39.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-25 06:30:00 AM +0000,Barbell Back Squat,8,75.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-25 06:30:00 AM +0000,Barbell Back Squat,8,75.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-25 06:30:00 AM +0000,Romanian Deadlift,10,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-25 06:30:00 AM +0000,Romanian Deadlift,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-25 06:30:00 AM +0000,Romanian Deadlift,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-25 06:30:00 AM +0000,Leg Press,10,78.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-25 06:30:00 AM +0000,Leg Press,12,140.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-25 06:30:00 AM +0000,Leg Press,12,140.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-25 06:30:00 AM +0000,Standing Calf Raise,10,42.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-25 06:30:00 AM +0000,Standing Calf Raise,15,80.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-25 06:30:00 AM +0000,Standing Calf Raise,15,80.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-27 06:30:00 AM +0000,Barbell Deadlift,10,51.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-27 06:30:00 AM +0000,Barbell Deadlift,8,95.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-27 06:30:00 AM +0000,Barbell Deadlift,8,95.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-27 06:30:00 AM +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-27 06:30:00 AM +0000,Pull Up,8,10.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-27 06:30:00 AM +0000,Pull Up,8,10.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-27 06:30:00 AM +0000,Leg Curl,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-02-27 06:30:00 AM +0000,Leg Curl,12,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-27 06:30:00 AM +0000,Leg Curl,12,50.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-27 06:30:00 AM +0000,Barbell Curl,10,10.799999999999999,0.0,0.0,0.0,0.0,true,,1.0
2025-02-27 06:30:00 AM +0000,Barbell Curl,10,28.0,0.0,0.0,0.0,0.0,false,,1.0
2025-02-27 06:30:00 AM +0000,Barbell Curl,10,28.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 AM +0000,Barbell Back Squat,10,39.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-01 06:30:00 AM +0000,Barbell Back Squat,8,76.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 AM +0000,Barbell Back Squat,8,76.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 AM +0000,Romanian Deadlift,10,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-01 06:30:00 AM +0000,Romanian Deadlift,10,56.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 AM +0000,Romanian Deadlift,10,56.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 AM +0000,Leg Press,10,78.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-01 06:30:00 AM +0000,Leg Press,12,141.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 AM +0000,Leg Press,12,141.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 AM +0000,Standing Calf Raise,10,42.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-01 06:30:00 AM +0000,Standing Calf Raise,15,81.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-01 06:30:00 AM +0000,Standing Calf Raise,15,81.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-03 06:30:00 AM +0000,Barbell Deadlift,10,51.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-03 06:30:00 AM +0000,Barbell Deadlift,8,96.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-03 06:30:00 AM +0000,Barbell Deadlift,8,96.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-03 06:30:00 AM +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-03 06:30:00 AM +0000,Pull Up,8,11.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-03 06:30:00 AM +0000,Pull Up,8,11.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-03 06:30:00 AM +0000,Leg Curl,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-03 06:30:00 AM +0000,Leg Curl,12,51.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-03 06:30:00 AM +0000,Leg Curl,12,51.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-03 06:30:00 AM +0000,Barbell Curl,10,10.799999999999999,0.0,0.0,0.0,0.0,true,,1.0
2025-03-03 06:30:00 AM +0000,Barbell Curl,10,29.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-03 06:30:00 AM +0000,Barbell Curl,10,29.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-05 06:30:00 AM +0000,Barbell Bench Press,10,30.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-05 06:30:00 AM +0000,Barbell Bench Press,10,61.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-05 06:30:00 AM +0000,Barbell Bench Press,10,61.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-05 06:30:00 AM +0000,Bent Over Barbell Row,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-05 06:30:00 AM +0000,Bent Over Barbell Row,10,51.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-05 06:30:00 AM +0000,Bent Over Barbell Row,10,51.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-05 06:30:00 AM +0000,Dumbbell Shoulder Press,10,9.6,0.0,0.0,0.0,0.0,true,,2.0
2025-03-05 06:30:00 AM +0000,Dumbbell Shoulder Press,12,27.25,0.0,0.0,0.0,0.0,false,,2.0
2025-03-05 06:30:00 AM +0000,Dumbbell Shoulder Press,12,27.25,0.0,0.0,0.0,0.0,false,,2.0
2025-03-05 06:30:00 AM +0000,Dip,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-05 06:30:00 AM +0000,Dip,12,11.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-05 06:30:00 AM +0000,Dip,12,11.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-07 06:30:00 AM +0000,Barbell Bench Press,10,30.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-07 06:30:00 AM +0000,Barbell Bench Press,10,62.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-07 06:30:00 AM +0000,Barbell Bench Press,10,62.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-07 06:30:00 AM +0000,Bent Over Barbell Row,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-07 06:30:00 AM +0000,Bent Over Barbell Row,10,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-07 06:30:00 AM +0000,Bent Over Barbell Row,10,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-07 06:30:00 AM +0000,Dumbbell Shoulder Press,10,9.6,0.0,0.0,0.0,0.0,true,,2.0
2025-03-07 06:30:00 AM +0000,Dumbbell Shoulder Press,12,28.5,0.0,0.0,0.0,0.0,false,,2.0
2025-03-07 06:30:00 AM +0000,Dumbbell Shoulder Press,12,28.5,0.0,0.0,0.0,0.0,false,,2.0
2025-03-07 06:30:00 AM +0000,Dip,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-07 06:30:00 AM +0000,Dip,12,12.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-07 06:30:00 AM +0000,Dip,12,12.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-09 06:30:00 AM +0000,Barbell Back Squat,10,39.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-09 06:30:00 AM +0000,Barbell Back Squat,8,77.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-09 06:30:00 AM +0000,Barbell Back Squat,8,77.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-09 06:30:00 AM +0000,Romanian Deadlift,10,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-09 06:30:00 AM +0000,Romanian Deadlift,10,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-09 06:30:00 AM +0000,Romanian Deadlift,10,57.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-09 06:30:00 AM +0000,Leg Press,10,78.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-09 06:30:00 AM +0000,Leg Press,12,142.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-09 06:30:00 AM +0000,Leg Press,12,142.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-09 06:30:00 AM +0000,Standing Calf Raise,10,42.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-09 06:30:00 AM +0000,Standing Calf Raise,15,82.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-09 06:30:00 AM +0000,Standing Calf Raise,15,82.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-11 06:30:00 AM +0000,Barbell Deadlift,10,51.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-11 06:30:00 AM +0000,Barbell Deadlift,8,97.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-11 06:30:00 AM +0000,Barbell Deadlift,8,97.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-11 06:30:00 AM +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-11 06:30:00 AM +0000,Pull Up,8,12.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-11 06:30:00 AM +0000,Pull Up,8,12.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-11 06:30:00 AM +0000,Leg Curl,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-11 06:30:00 AM +0000,Leg Curl,12,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-11 06:30:00 AM +0000,Leg Curl,12,52.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-11 06:30:00 AM +0000,Barbell Curl,10,10.799999999999999,0.0,0.0,0.0,0.0,true,,1.0
2025-03-11 06:30:00 AM +0000,Barbell Curl,10,30.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-11 06:30:00 AM +0000,Barbell Curl,10,30.5,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 AM +0000,Barbell Back Squat,10,39.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-13 06:30:00 AM +0000,Barbell Back Squat,8,78.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 AM +0000,Barbell Back Squat,8,78.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 AM +0000,Romanian Deadlift,10,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-13 06:30:00 AM +0000,Romanian Deadlift,10,58.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 AM +0000,Romanian Deadlift,10,58.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 AM +0000,Leg Press,10,78.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-13 06:30:00 AM +0000,Leg Press,12,143.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 AM +0000,Leg Press,12,143.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 AM +0000,Standing Calf Raise,10,42.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-13 06:30:00 AM +0000,Standing Calf Raise,15,83.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-13 06:30:00 AM +0000,Standing Calf Raise,15,83.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-15 06:30:00 AM +0000,Barbell Deadlift,10,51.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-15 06:30:00 AM +0000,Barbell Deadlift,8,98.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-15 06:30:00 AM +0000,Barbell Deadlift,8,98.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-15 06:30:00 AM +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-15 06:30:00 AM +0000,Pull Up,8,13.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-15 06:30:00 AM +0000,Pull Up,8,13.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-15 06:30:00 AM +0000,Leg Curl,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-15 06:30:00 AM +0000,Leg Curl,12,53.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-15 06:30:00 AM +0000,Leg Curl,12,53.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-15 06:30:00 AM +0000,Barbell Curl,10,10.799999999999999,0.0,0.0,0.0,0.0,true,,1.0
2025-03-15 06:30:00 AM +0000,Barbell Curl,10,31.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-15 06:30:00 AM +0000,Barbell Curl,10,31.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 AM +0000,Barbell Bench Press,10,30.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-17 06:30:00 AM +0000,Barbell Bench Press,10,63.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 AM +0000,Barbell Bench Press,10,63.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 AM +0000,Bent Over Barbell Row,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-17 06:30:00 AM +0000,Bent Over Barbell Row,10,53.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 AM +0000,Bent Over Barbell Row,10,53.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 AM +0000,Dumbbell Shoulder Press,10,9.6,0.0,0.0,0.0,0.0,true,,2.0
2025-03-17 06:30:00 AM +0000,Dumbbell Shoulder Press,12,29.75,0.0,0.0,0.0,0.0,false,,2.0
2025-03-17 06:30:00 AM +0000,Dumbbell Shoulder Press,12,29.75,0.0,0.0,0.0,0.0,false,,2.0
2025-03-17 06:30:00 AM +0000,Dip,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-17 06:30:00 AM +0000,Dip,12,13.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-17 06:30:00 AM +0000,Dip,12,13.75,0.0,0.0,0.0,0.0,false,,1.0
2025-03-19 06:30:00 AM +0000,Barbell Bench Press,10,30.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-19 06:30:00 AM +0000,Barbell Bench Press,10,65.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-19 06:30:00 AM +0000,Barbell Bench Press,10,65.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-19 06:30:00 AM +0000,Bent Over Barbell Row,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-19 06:30:00 AM +0000,Bent Over Barbell Row,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-19 06:30:00 AM +0000,Bent Over Barbell Row,10,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-19 06:30:00 AM +0000,Dumbbell Shoulder Press,10,9.6,0.0,0.0,0.0,0.0,true,,2.0
2025-03-19 06:30:00 AM +0000,Dumbbell Shoulder Press,12,31.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-19 06:30:00 AM +0000,Dumbbell Shoulder Press,12,31.0,0.0,0.0,0.0,0.0,false,,2.0
2025-03-19 06:30:00 AM +0000,Dip,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-19 06:30:00 AM +0000,Dip,12,15.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-19 06:30:00 AM +0000,Dip,12,15.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-21 06:30:00 AM +0000,Barbell Back Squat,10,39.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-21 06:30:00 AM +0000,Barbell Back Squat,8,80.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-21 06:30:00 AM +0000,Barbell Back Squat,8,80.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-21 06:30:00 AM +0000,Romanian Deadlift,10,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-21 06:30:00 AM +0000,Romanian Deadlift,10,60.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-21 06:30:00 AM +0000,Romanian Deadlift,10,60.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-21 06:30:00 AM +0000,Leg Press,10,78.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-21 06:30:00 AM +0000,Leg Press,12,145.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-21 06:30:00 AM +0000,Leg Press,12,145.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-21 06:30:00 AM +0000,Standing Calf Raise,10,42.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-21 06:30:00 AM +0000,Standing Calf Raise,15,85.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-21 06:30:00 AM +0000,Standing Calf Raise,15,85.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 AM +0000,Barbell Deadlift,10,51.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-23 06:30:00 AM +0000,Barbell Deadlift,8,100.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 AM +0000,Barbell Deadlift,8,100.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 AM +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-23 06:30:00 AM +0000,Pull Up,8,15.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 AM +0000,Pull Up,8,15.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 AM +0000,Leg Curl,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-23 06:30:00 AM +0000,Leg Curl,12,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 AM +0000,Leg Curl,12,55.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 AM +0000,Barbell Curl,10,10.799999999999999,0.0,0.0,0.0,0.0,true,,1.0
2025-03-23 06:30:00 AM +0000,Barbell Curl,10,33.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-23 06:30:00 AM +0000,Barbell Curl,10,33.0,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 AM +0000,Barbell Back Squat,10,39.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-25 06:30:00 AM +0000,Barbell Back Squat,8,81.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 AM +0000,Barbell Back Squat,8,81.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 AM +0000,Romanian Deadlift,10,27.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-25 06:30:00 AM +0000,Romanian Deadlift,10,61.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 AM +0000,Romanian Deadlift,10,61.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 AM +0000,Leg Press,10,78.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-25 06:30:00 AM +0000,Leg Press,12,146.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 AM +0000,Leg Press,12,146.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 AM +0000,Standing Calf Raise,10,42.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-25 06:30:00 AM +0000,Standing Calf Raise,15,86.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-25 06:30:00 AM +0000,Standing Calf Raise,15,86.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-27 06:30:00 AM +0000,Barbell Deadlift,10,51.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-27 06:30:00 AM +0000,Barbell Deadlift,8,101.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-27 06:30:00 AM +0000,Barbell Deadlift,8,101.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-27 06:30:00 AM +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,true,,1.0
2025-03-27 06:30:00 AM +0000,Pull Up,8,16.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-27 06:30:00 AM +0000,Pull Up,8,16.25,0.0,0.0,0.0,0.0,false,,1.0
2025-03-27 06:30:00 AM +0000,Leg Curl,10,24.0,0.0,0.0,0.0,0.0,true,,1.0
